Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_11_230.jpg;10.79593;1;0;0.8587973;99.90091;86.06048;1.204322;63.94346;359.9939
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_11_295.jpg;7.182281;1;0;0.9189029;99.9227;86.11295;1.241948;64.54805;-0.005106633
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_11_360.jpg;11.19036;1;0;0.9842821;99.94476;86.16807;1.255916;65.17583;-0.005159339
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_11_431.jpg;7.185775;1;0;1.033656;99.97488;86.24538;1.23329;65.98888;-0.004824005
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_11_498.jpg;2.966071;1;0;1.081328;99.9996;86.30591;1.211944;66.33824;-0.00349856
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_11_563.jpg;0;1;0;1.145515;100.0267;86.36927;1.227535;66.41245;-0.001755041
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_11_631.jpg;0;1;0;1.187939;100.0652;86.45677;1.22377;66.42456;-0.0009142798
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_11_698.jpg;0;1;0;1.24051;100.0956;86.5258;1.235615;66.41662;-0.0008869034
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_11_760.jpg;0;1;0;1.296351;100.127;86.59702;1.233078;66.39632;-0.0006626283
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_11_830.jpg;0;1;0;1.344879;100.1708;86.69622;1.241057;66.36958;-0.000787791
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_11_895.jpg;0;1;0;1.392426;100.205;86.77361;1.245101;66.35179;-0.0008454622
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_11_961.jpg;0;1;0;1.455153;100.2404;86.85355;1.24765;66.33744;-0.0008844524
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_12_033.jpg;0;1;0;1.503209;100.2894;86.96413;1.250914;66.32301;-0.0009676361
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_12_097.jpg;4.157976;1;0;1.564864;100.3265;87.05061;1.260698;66.50964;-0.002202896
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_12_161.jpg;8.349593;1;0;1.608707;100.3619;87.14026;1.252986;67.10091;0.01453195
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_12_228.jpg;11.90343;1;0;1.652578;100.4056;87.26501;1.215088;68.50282;0.07338674
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_12_299.jpg;15;1;0;1.693822;100.4348;87.36197;1.142075;69.97612;0.1346947
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_12_364.jpg;13.06931;1;0;1.750705;100.4616;87.46196;1.052047;71.54915;0.2036756
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_12_432.jpg;13.14081;1;0;1.797565;100.4964;87.60035;0.9584348;73.3717;0.2863901
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_12_497.jpg;13.0862;1;0;1.837643;100.5194;87.7076;0.876054;74.9018;0.3616798
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_12_558.jpg;9.230544;1;0;1.89866;100.5419;87.81797;0.805676;76.20955;0.4132215
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_12_625.jpg;5.301078;1;0;1.944666;100.5728;87.97003;0.7542787;77.36824;0.4219266
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_12_693.jpg;1.29684;1;0;1.990356;100.5976;88.088;0.7713426;77.75793;0.3880804
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_12_759.jpg;-2.749308;1;0;2.047943;100.625;88.20906;0.8411154;77.71764;0.3094045
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_12_840.jpg;-6.758562;1;0;2.08921;100.6674;88.37438;1.005299;76.91975;0.1068576
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_12_893.jpg;-10.97633;1;0;2.12829;100.7043;88.5002;1.148021;75.74123;359.9149
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_12_971.jpg;-12.91158;1;0;2.180978;100.7576;88.66786;1.209224;73.78912;359.7419
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_13_027.jpg;-15;1;0;2.21051;100.8021;88.79029;1.040757;71.94564;359.6902
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_13_097.jpg;-13.00411;1;0;2.253574;100.8521;88.91311;0.8255626;70.04844;359.6286
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_13_162.jpg;-13.12075;1;0;2.317306;100.9086;89.03706;0.6656919;68.21889;359.4701
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_13_226.jpg;-9.209604;1;0;2.360196;100.9878;89.20557;0.4971529;66.26095;359.2941
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_13_293.jpg;-5.070804;1;0;2.403616;101.0493;89.33469;0.3856306;65.28338;359.2297
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_13_357.jpg;-1.199646;1;0;2.461807;101.1121;89.46689;0.3159117;64.75809;359.2133
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_13_429.jpg;0;1;0;2.504095;101.1977;89.64881;0.3253569;64.619;359.2507
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_13_498.jpg;2.106606;1;0;2.545365;101.2629;89.78932;0.4023821;64.7256;359.32
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_13_562.jpg;6.066876;1;0;2.599004;101.3269;89.93411;0.5314183;65.22999;359.4616
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_13_631.jpg;2.154048;1;0;2.639003;101.4126;90.13248;0.7759248;65.96538;359.69
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_13_693.jpg;6.071196;1;0;2.679718;101.4757;90.28552;1.000221;66.64514;359.9104
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_13_766.jpg;6.150216;0.8980873;0;2.73331;101.5597;90.49323;1.28072;67.62501;0.1382253
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_13_827.jpg;2.149013;0.6980273;0;2.765944;101.6234;90.64785;1.323019;68.2095;0.1375936
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_13_894.jpg;0;0.4950394;0;2.789232;101.6873;90.80174;1.231224;68.46677;0.03141302
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_13_961.jpg;0;0.2968036;0;2.819016;101.7493;90.95733;1.133696;68.52667;-0.002153652
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_14_028.jpg;0;0.09576163;0;2.822195;101.8309;91.16483;0.973902;68.54376;-0.001653398
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_14_095.jpg;0;0;0;2.817409;101.8918;91.3196;0.8243496;68.54498;-0.001354012
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_14_161.jpg;0;0;0;2.805477;101.9523;91.4735;0.6536703;68.54457;-0.001035948
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_14_227.jpg;0;0;0;2.796436;102.0326;91.67763;0.4088435;68.54362;-0.0005200481
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_14_293.jpg;2.124582;0;0;2.787327;102.0918;91.8303;0.2208083;68.65045;0.01355855
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_14_358.jpg;5.955474;0;0;2.774058;102.1482;91.98331;0.02841835;69.11592;0.08704035
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_14_404.jpg;7.878462;0;0;2.770175;102.1837;92.08588;359.9129;69.69646;0.1678906
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_14_461.jpg;12.01906;0;0;2.751551;102.2328;92.24091;359.7718;70.97429;0.3544146
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_14_527.jpg;15;0;0;2.733754;102.2887;92.44991;359.6619;73.383;0.7213644
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_14_596.jpg;15;0;0;2.716641;102.3253;92.6084;359.6792;75.3186;1.001523
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_14_662.jpg;15;0;0;2.698274;102.3583;92.76911;359.8353;77.19482;1.208522
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_14_729.jpg;11.05081;0;0;2.686496;102.398;92.98289;0.04988352;79.43568;1.200263
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_14_794.jpg;7.0806;0;0;2.67313;102.4236;93.1394;359.984;80.7199;1.039705
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_14_859.jpg;3.045222;0;0;2.662633;102.4452;93.29611;359.911;81.53402;0.9321862
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_14_925.jpg;-0.9131943;0;0;2.653903;102.475;93.50419;359.8047;81.83684;0.7385024
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_14_992.jpg;-4.834974;0;0.0992766;2.644092;102.5002;93.65818;359.6905;81.48124;0.512449
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_15_058.jpg;-8.83425;0;0.2992404;2.583295;102.5292;93.80605;359.4406;80.59926;0.1544272
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_15_127.jpg;-8.738641;0;0.5016273;2.501832;102.5704;93.99307;359.0271;78.91789;359.6937
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_15_196.jpg;-8.769049;0;0.7062927;2.377025;102.6024;94.12075;358.5715;77.74035;359.3604
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_15_261.jpg;-12.81481;0;0.908581;2.212214;102.6321;94.24458;358.2837;76.92497;359.2256
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_15_329.jpg;-12.83365;0;1;2.094992;102.6705;94.40311;358.13;76.53777;359.2276
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_15_394.jpg;-8.878909;0;1;1.968241;102.6958;94.51869;358.2722;76.64359;359.484
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_15_461.jpg;-4.835239;0;1;1.749889;102.7195;94.62251;358.3442;77.29514;359.784
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_15_528.jpg;-0.8543589;0;0;1.605097;102.7534;94.73044;357.5307;77.81746;359.5071
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_15_591.jpg;2.042916;0;0;1.553343;102.7792;94.79944;356.4604;78.4954;359.0288
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_15_668.jpg;1.855158;0;0;1.490323;102.8032;94.87978;354.5881;79.08577;358.3773
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_15_723.jpg;0;0;0;1.43087;102.81;94.92262;353.8555;79.1224;358.3162
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_15_799.jpg;0;0;0;1.374216;102.8245;95.01323;352.914;78.91861;358.5421
C:\Users\Roselynn Conrady\Documents\ISU\Spring2022\ME592\HW3\IMG\robocam_2022_03_23_15_12_15_862.jpg;0;0;0;1.277921;102.8371;95.08192;352.4862;78.80765;358.8873
