Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_11_867.jpg;-7.871125;0;0;0;99.66999;85.58897;0.0002332524;38.55346;5.343908E-06
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_11_931.jpg;-11.74564;0;0;0;99.66999;85.58897;0.000231699;35.96002;1.369462E-05
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_12_001.jpg;-11.72556;0;0;0;99.66999;85.58897;0.0002311691;33.72994;2.038291E-05
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_12_067.jpg;-7.590528;0;0;0;99.66999;85.58897;0.0002299549;32.12372;2.33641E-05
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_12_134.jpg;-3.587238;0;0;0;99.66999;85.58897;0.0002293391;31.02482;2.326842E-05
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_12_196.jpg;0;0;0;0;99.66999;85.58897;0.0002295104;30.92869;1.853983E-05
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_12_273.jpg;0;0;0;0;99.66999;85.58897;0.0002306644;30.92869;1.195666E-05
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_12_329.jpg;-3.892488;0;0;0;99.66999;85.58897;0.0002311559;30.33432;9.658346E-06
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_12_397.jpg;-5.960148;0;0;0;99.66999;85.58897;0.0002318761;29.38558;8.582876E-06
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_12_471.jpg;-10.02278;0;0;0;99.66999;85.58897;0.0002323008;27.22924;1.13269E-05
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_12_538.jpg;-14.32354;0;0;0;99.66999;85.58897;0.0002322951;24.77221;1.560381E-05
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_12_596.jpg;-15;0;0;0;99.66999;85.58897;0.0002337941;22.0722;2.0443E-05
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_12_663.jpg;-12.99143;0;0;0;99.66999;85.58897;0.0002350203;19.49267;2.392826E-05
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_12_730.jpg;-8.814684;0.1082265;0;0;99.66923;85.58875;359.9824;18.29845;0.0004179856
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_12_805.jpg;-4.704864;0.3137175;0;0.01821887;99.67095;85.58923;0.02279914;18.25045;-0.001441723
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_12_868.jpg;-2.51286;0.5081559;0;0.01456441;99.67463;85.59037;0.1027411;18.06724;-0.002157176
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_12_935.jpg;1.555591;0.7115784;0;0.06733484;99.68112;85.59253;0.2421302;17.93663;-0.0003872032
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_13_001.jpg;5.522179;0.9099078;0;0.08294217;99.68933;85.5955;0.4059725;17.94973;0.00622486
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_13_066.jpg;5.644219;1;0;0.167848;99.70232;85.60031;0.6385932;18.09782;-0.0008348023
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_13_134.jpg;1.635349;1;0;0.2055269;99.72308;85.60769;0.9503655;18.13008;-0.0005451028
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_13_197.jpg;5.849983;1;0;0.2680498;99.74252;85.61477;1.205252;18.33402;-0.0014385
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_13_265.jpg;9.487381;1;0;0.3100299;99.76203;85.62255;1.324179;18.59658;-0.004221703
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_13_330.jpg;9.732667;1;0;0.3756674;99.78751;85.6335;1.167741;18.84666;-0.00201335
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_13_401.jpg;5.551621;1;0;0.4364531;99.81185;85.64329;1.122926;19.04185;-0.00109715
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_13_463.jpg;9.656737;1;0;0.492502;99.83946;85.65466;1.13001;19.29688;-0.0001894145
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_13_538.jpg;13.41432;1;0;0.5438752;99.88;85.67316;1.17689;20.04449;0.01146935
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_13_601.jpg;13.07714;1;0;0.6057992;99.91303;85.68931;1.203979;20.54578;0.01263837
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_13_664.jpg;12.92026;1;0;0.647194;99.94829;85.70615;1.206602;21.03373;-0.005178218
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_13_735.jpg;13.20731;1;0;0.7080312;99.99943;85.73141;1.203129;21.69989;-0.004000598
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_13_800.jpg;13.1012;1;0;0.7473033;100.04;85.75253;1.189057;22.43817;359.994
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_13_865.jpg;9.201983;1;0;0.8217909;100.0837;85.77488;1.20399;23.07789;-0.00552791
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_13_930.jpg;5.295743;1;0;0.86632;100.1476;85.80608;1.242447;23.73701;-0.003980161
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_14_000.jpg;1.028495;1;0;0.9175453;100.1989;85.82972;1.249785;23.96873;-0.002391989
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_14_065.jpg;0;1;0;0.9904742;100.2531;85.85373;1.238595;23.96969;-0.0008234436
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_14_132.jpg;0;1;0;1.038864;100.329;85.88717;1.20603;23.97716;4.552689E-05
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_14_199.jpg;0;1;0;1.083797;100.3895;85.91382;1.22202;23.94204;-0.0003129792
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_14_264.jpg;-4.042266;1;0;1.144287;100.4529;85.94073;1.23053;23.74818;0.0002347885
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_14_329.jpg;-7.84902;1;0;1.186885;100.5419;85.97535;1.218376;23.06934;0.001966098
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_14_399.jpg;-3.797208;1;0;1.241693;100.6125;86.00236;1.230116;22.61948;0.001775938
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_14_466.jpg;0;1;0;1.29957;100.6852;86.03108;1.236438;22.41042;0.0004863907
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_14_533.jpg;0;1;0;1.348597;100.7857;86.07187;1.237638;22.35949;-0.0008058301
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_14_596.jpg;0;1;0;1.395549;100.8642;86.10383;1.24411;22.33519;-0.0008227515
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_14_663.jpg;0;1;0;1.45692;100.9453;86.1368;1.248178;22.32131;-0.0008590468
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_14_739.jpg;4.031916;1;0;1.503635;101.0568;86.18396;1.252409;22.61969;-0.002671936
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_14_799.jpg;6.562057;1;0;1.549955;101.1421;86.22295;1.24639;23.20208;0.008422655
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_14_861.jpg;2.550054;1;0;1.611025;101.2301;86.26309;1.248895;23.67693;-0.003871823
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_14_929.jpg;0;1;0;1.6563;101.352;86.31744;1.26025;23.84064;-0.001847159
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_14_995.jpg;0;1;0;1.703921;101.4466;86.35896;1.271225;23.8446;-0.001105482
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_15_067.jpg;0;1;0;1.764493;101.5437;86.40144;1.275343;23.83331;-0.001025263
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_15_135.jpg;0;1;0;1.810094;101.677;86.45971;1.279501;23.81933;-0.001039889
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_15_201.jpg;0;1;0;1.855536;101.78;86.50468;1.284564;23.80826;-0.001046829
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_15_273.jpg;0;1;0;1.915278;101.9212;86.5663;1.292683;23.79312;-0.001087718
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_15_332.jpg;-3.932646;1;0;1.960194;102.0304;86.61231;1.287727;23.51682;0.0007795321
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_15_398.jpg;0;1;0;2.005322;102.1423;86.65936;1.290715;23.30915;-6.068668E-05
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_15_464.jpg;0;1;0;2.064469;102.2565;86.70792;1.302644;23.26556;-0.001012997
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_15_531.jpg;0;1;0;2.108572;102.4124;86.77419;1.304688;23.24475;-0.001126046
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_15_598.jpg;0;1;0;2.153592;102.5323;86.82511;1.308567;23.23402;-0.001187108
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_15_664.jpg;0;1;0;2.2126;102.6546;86.87704;1.312551;23.22124;-0.001192554
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_15_732.jpg;0;1;0;2.255962;102.8214;86.94781;1.315318;23.20626;-0.001196132
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_15_797.jpg;0;1;0;2.300498;102.9495;87.00209;1.321117;23.19466;-0.001235472
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_15_863.jpg;0;1;0;2.358099;103.0799;87.05733;1.322961;23.18396;-0.001233071
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_15_929.jpg;0;0.7996843;0;2.39939;103.2571;87.13235;1.319327;23.1706;-0.0007846125
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_15_997.jpg;0;0.5974759;0;2.431933;103.392;87.18941;1.319791;23.15756;-0.0006714042
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_16_064.jpg;0;0.3981838;0;2.459197;103.5278;87.24681;1.308604;23.14224;-0.0006157848
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_16_131.jpg;0;0.1884145;0;2.468969;103.7089;87.32331;1.250744;23.12135;-0.0005209261
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_16_198.jpg;0;0;0;2.47;103.8439;87.38032;1.162696;23.10597;-0.0004105362
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_16_264.jpg;0;0;0;2.4604;103.978;87.43687;1.035425;23.09133;-0.000245073
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_16_333.jpg;2.122896;0;0;2.452691;104.155;87.51234;0.8205205;23.18079;0.01319199
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_16_399.jpg;6.074388;0;0;2.44426;104.2852;87.57155;0.6268314;23.69814;0.0879928
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_16_464.jpg;6.143238;0;0;2.430463;104.4131;87.63351;0.4090788;24.57961;0.225131
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_16_531.jpg;2.13786;0;0;2.423262;104.5828;87.71561;0.1131222;25.31836;0.3829273
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_16_598.jpg;0;0;0;2.415663;104.7106;87.77593;359.9136;25.44612;0.4463187
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_16_664.jpg;4.09482;0;0;2.403816;104.8379;87.83755;359.7592;25.67343;0.5024289
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_16_730.jpg;4.166814;0;0;2.392353;105.006;87.92352;359.6223;26.45856;0.604567
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_16_798.jpg;0.1717684;0;0;2.383595;105.1323;87.98743;359.5524;26.74037;0.6237895
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_16_864.jpg;-3.903114;0;0;2.371789;105.2595;88.04942;359.5055;26.58243;0.5622547
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_16_930.jpg;-4.006224;0;0;2.361378;105.4301;88.12833;359.4452;25.80695;0.3816831
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_16_996.jpg;0;0;0;2.353628;105.5571;88.18835;359.4094;25.54991;0.2787846
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_17_064.jpg;-2.077032;0;0;2.342974;105.6836;88.24844;359.38;25.46457;0.1862043
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_17_131.jpg;-6.049446;0;0;2.333459;105.8535;88.324;359.3447;24.77814;359.9626
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_17_196.jpg;-10.0934;0;0.101613;2.322361;105.9818;88.37639;359.3389;23.74843;359.7378
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_17_263.jpg;-6.088379;0;0.3018639;2.269651;106.108;88.42583;359.3096;22.71006;359.5283
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_17_328.jpg;-2.071595;0;0.5027031;2.195012;106.2687;88.4904;359.2398;21.88373;359.4537
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_17_394.jpg;0;0;0.6900321;2.105919;106.3823;88.53719;359.1867;21.61208;359.5913
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_17_467.jpg;0;0;0.9061092;1.907768;106.4846;88.57895;358.9602;21.56062;359.8004
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_17_531.jpg;0;0;1;1.737832;106.6036;88.62523;358.4691;21.47121;0.04976358
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_17_596.jpg;0;0;1;1.585907;106.6888;88.65437;358.2952;21.12574;359.9923
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_17_660.jpg;0;0;1;1.48009;106.7699;88.68353;358.2949;20.74621;-0.004176589
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_17_727.jpg;0;0;0;1.388926;106.8545;88.71333;358.669;20.44875;359.9919
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_17_798.jpg;0;0;0;1.340177;106.9676;88.75436;359.3773;20.30663;0.02052219
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_17_864.jpg;0.24252;0;0;1.333554;107.0498;88.7857;359.8325;20.4372;0.07405937
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_17_929.jpg;0;0;0;1.329489;107.1578;88.82594;0.3483521;20.45695;0.1144557
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_17_999.jpg;0;0;0;1.325673;107.237;88.85493;0.624909;20.44644;0.1042339
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_18_067.jpg;4.03347;0;0;1.321134;107.3141;88.88469;0.818301;20.62699;0.1051326
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_18_131.jpg;8.063958;0;0;1.316136;107.4131;88.92693;0.9543824;21.38599;0.1539631
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_18_198.jpg;4.133316;0;0;1.311715;107.4858;88.95821;0.9851336;21.87636;0.1756246
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_18_263.jpg;0.1521423;0;0;1.307593;107.5582;88.98804;0.9710229;22.07137;0.1678792
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_18_333.jpg;2.08599;0;0;1.303693;107.6534;89.02699;0.8961799;22.17408;0.1494999
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_18_393.jpg;5.997876;0;0.0957192;1.299091;107.7226;89.05766;0.7892466;22.5612;0.1781878
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_18_465.jpg;5.808522;0;0.2861187;1.269709;107.7874;89.08799;0.5904515;23.074;0.2332056
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_18_535.jpg;1.527282;0;0.5001807;1.174419;107.8636;89.12238;0.08187038;23.49744;0.2703317
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_18_596.jpg;-1.970928;0;0;1.09061;107.9161;89.14481;359.6109;23.49418;0.2639697
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_18_663.jpg;0;0;0;1.08431;107.9706;89.16698;359.2499;23.37587;0.1910016
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_18_729.jpg;0;0;0;1.078843;108.0444;89.19827;358.9056;23.34701;0.08633538
C:\Users\Roselynn Conrady\Documents\GitHub\592-HW3\RoverTrainingData_Grid\IMG\robocam_2022_03_23_15_22_18_793.jpg;0;0;0;1.073521;108.1015;89.22284;358.7828;23.33803;-0.003090558
